time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,3.6889398751971694,3.4619277223222045,19.74702355522858,0.3138628466150335,5.812074752921907,0.0,4.898294653766734,3.8772212259602408,4.330962347553482,0.09697316109370617,-0.24343334701717997,0.0,467.9379327717581,469.3351979430923,469.9478097064944,467.7986524304284
3.0600000000000023,3.990291728230586,3.698953816986959,20.003447213834384,0.3193814349266635,5.797650113785934,0.0,5.1474548498916,4.023599582171667,4.215444794210352,0.0794255251156277,-0.23497329328331576,0.0,439.5903890973599,440.232621619394,440.7651179557023,439.31920457918187
3.1200000000000023,4.308427753064705,3.945754309244919,20.255770655245428,0.3242475420338673,5.78361222759294,0.0,5.457561173191875,4.202776317999975,4.193556842758517,0.08425770927054298,-0.23202411728804606,0.0,476.4164897152459,476.5914927302303,476.9628784288319,477.3366790866958
3.1800000000000024,4.6463296042830216,4.203864226247167,20.50826313374581,0.3289677036347385,5.769173792041771,0.0,5.806152467296431,4.4004435503753,4.2205855187854535,0.06412179786923042,-0.26956713323495124,0.0,499.90302993612437,497.1061842446343,498.3031067631027,496.83270398810697
3.2400000000000024,5.004061610547975,4.473069967915709,20.759980142723958,0.33257587208223427,5.753229603326048,0.0,6.11877352598918,4.572592657894234,4.168155150587306,0.05065813741522741,-0.25901847089310326,0.0,474.79588139482354,475.5384214094722,476.4990938777302,475.4706971837128
3.3000000000000025,5.379423710869782,4.7518207819491085,21.006222963399164,0.33550357701677047,5.738075569435928,0.0,6.393825437703165,4.718699463434233,4.038734458572398,0.04478262299910558,-0.24208012912113014,0.0,449.9414001587509,451.24765320317084,452.26129566200166,451.7890802762195
3.3600000000000025,5.770457368556681,5.038752643464128,21.24302215045924,0.33864191783367126,5.7241359988808185,0.0,6.641138515000126,4.845409649305947,3.8538310641918967,0.06420385905519868,-0.21777390865143093,0.0,430.6788196422517,432.6742406697455,432.4413666719193,434.07657860429316
3.4200000000000026,6.179328180225663,5.334772152263052,21.472935713268306,0.3424718894759824,5.711795717099331,0.0,6.987856434234291,5.021343668700402,3.808032674243359,0.06308070371616982,-0.18859535784277826,0.0,486.4671890346234,488.60948237058494,488.0612775493414,487.9799898386893
3.4800000000000026,6.607917120337908,5.640680143469114,21.698170017863788,0.3463406193483012,5.700974509458803,0.0,7.298391333342598,5.175168121286823,3.6984271209021276,0.06713670234700371,-0.16757362742566168,0.0,467.96544541931814,469.5694753820048,468.36136027065356,468.6796189872477
3.5400000000000027,7.056554763730126,5.95647340174053,21.918603435445835,0.3506181730399449,5.690577573975549,0.0,7.655793405572403,5.350713031850976,3.6474739575082906,0.07852035028631987,-0.18823791016997712,0.0,494.7565041123103,493.20625263164254,493.3730863012202,494.21642042901453
3.6000000000000028,7.525212024530582,6.2820011919777325,22.133724609618024,0.35578449036584203,5.679497877542794,0.0,7.965961876509199,5.499822383357823,3.521828284156696,0.09807877883610334,-0.17833627259040663,0.0,470.12076694171367,470.85656061645204,470.05683187703886,471.57610572172774
3.660000000000003,8.010271520349963,6.615307105420961,22.338088992413503,0.361566594409231,5.669770133960618,0.0,8.202816163700989,5.610286083135266,3.289863195408684,0.09271021007958183,-0.1412256632370669,0.0,428.62266898455135,431.73898464685914,432.45442018273013,432.00998978830404
3.720000000000003,8.509232642670938,6.955059744812259,22.52802123091953,0.367037286964476,5.661058340918094,0.0,8.42930507242657,5.714746067244532,3.0409871231357037,0.08792575170614769,-0.1546233457569145,0.0,426.12525420172767,424.9570119834275,424.7559722480392,424.35268488497
